"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that endpoint calls correct ERPNext Bin doctype.","4","test_get_stock_calls_correct_doctype","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test that item warehouse is used as fallback.","5","test_sales_order_details_uses_item_warehouse_fallback","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestSalesOrderDetailsEndpointDefaultsHandling","test_endpoints","",""
"Test that POs are sorted by expected_date when retrieved.","1","test_po_sorting_and_retrieval","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestMockSupplyServiceParsing","test_mock_supply_service","",""
"Test desired date analysis fallback path.","0","test_desired_date_fallback_return","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseServiceEdgeCases","test_promise_service","",""
"Test with only actual_qty field present.","4","test_get_stock_only_actual_qty","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test: STRICT_FAIL mode when promise <= desired_date (succeeds).","0","test_strict_fail_on_time","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestDesiredDateHandling","test_desired_date","",""
"Test get_stock_balance with and without warehouse parameter.","47","test_get_stock_balance_with_and_without_warehouse","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestERPNextClientStockBalance","test_erpnext_client","",""
"Test that permission errors are flagged with access_error.","1","test_get_incoming_supply_permission_error_handled","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestStockServiceGetIncomingSupply","test_stock_service","",""
"Test after_date filter and warehouse-specific queries.","0","test_date_filtering_and_warehouse_handling","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestMockSupplyService","test_mock_supply_service","",""
"Test business rule defaults are sensible.","0","test_settings_business_rule_defaults","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestSettingsConfiguration","test_config","",""
"Test get_sales_order_list with various parameter combinations.","23","test_get_sales_order_list_with_parameters[None-None-2024-01-01-None-None-10-0]","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestERPNextClientSalesOrderListParameters","test_erpnext_client","",""
"Test delivery model setting.","1","test_settings_delivery_model","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestSettingsConfiguration","test_config","",""
"Test health check returns degraded when ERPNext is disconnected.","4","test_health_check_degraded_when_erpnext_disconnected","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestHealthCheckEndpoint","test_main","",""
"Test: Desired date set and promise meets it → on_time=True.","1","test_desired_date_on_time","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test 422 when item_code parameter is missing.","3","test_get_stock_missing_item_code","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test: NO_EARLY_DELIVERY mode delays promise to match desired date.","1","test_no_early_delivery_mode","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test that CORS allows configured origins.","3030","test_cors_allows_origins","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestCORSMiddleware","test_main","",""
"Test 400 when warehouse is empty string.","3","test_get_stock_empty_warehouse","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test: Processing lead time applied to PO delivery dates.","1","test_processing_lead_time_with_po","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestProcessingLeadTime","test_processing_lead_time","",""
"Test availability reasons for all warehouse types.","0","test_warehouse_availability_reasons","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestWarehouseAvailabilityReasons","test_warehouse_handling","",""
"Test applying promise with custom comment text.","1","test_apply_promise_with_custom_comment_text","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceSuccessPath","test_apply_service","",""
"Test that startup event is triggered (indirectly).","1","test_startup_event_logs_info","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestStartupShutdownEvents","test_main","",""
"Test ERPNextClientError handling in apply_promise.","28","test_apply_promise_erpnext_error","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Expand list without deduplication keeps duplicates.","1","test_expand_no_deduplicate","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestWarehouseGroupExpansion","test_warehouse_handling","",""
"Test that endpoints return 422 for validation errors.","27","test_endpoint_validation_errors[/otp/apply-request_data1-422-None]","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestRoutesErrorHandling","test_main","",""
"Test get_sales_order_list with various parameter combinations.","24","test_get_sales_order_list_with_parameters[None-Draft-None-None-None-10-0]","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestERPNextClientSalesOrderListParameters","test_erpnext_client","",""
"Test that None rules defaults to PromiseRules().","1","test_calculate_promise_with_none_rules","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseServiceEdgeCases","test_promise_service","",""
"Test that missing required fields return 422.","25","test_promise_missing_required_field_returns_422","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestPromiseEndpointErrorHandling","test_endpoints","",""
"Test health check exception handling.","3","test_health_check_with_exception","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Test error when sales order doesn't exist.","1","test_sales_order_not_found_returns_error","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceErrorHandling","test_apply_service","",""
"Test that item codes are passed exactly as provided (case-sensitive).","4","test_get_stock_case_sensitive_item_code","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test health check returns healthy when ERPNext is connected.","9","test_health_check_success_when_erpnext_connected","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestHealthCheckEndpoint","test_main","",""
"Test that get_controller uses StockService when mock is disabled.","1","test_get_controller_with_stock_service_fallback","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestRoutesDependencyInjection","test_main","",""
"Test that /otp/apply endpoint is registered.","3","test_apply_endpoint_registered","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestEndpointRegistration","test_main","",""
"Test that custom field failure is handled gracefully.","2","test_custom_field_failure_handled_gracefully","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceErrorHandling","test_apply_service","",""
"Test health check handles exceptions gracefully.","4","test_health_check_handles_exception","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestHealthCheckEndpoint","test_main","",""
"Test that /otp/sales-orders/{sales_order_id} endpoint is registered.","3","test_sales_order_details_endpoint_registered","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestEndpointRegistration","test_main","",""
"Test get_sales_order_list with various parameter combinations.","23","test_get_sales_order_list_with_parameters[None-None-None-None-SO--10-0]","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestERPNextClientSalesOrderListParameters","test_erpnext_client","",""
"Test handling of decimal quantity values.","4","test_get_stock_decimal_values","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test that zero stock is handled correctly.","1","test_zero_stock_handled","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestStockServiceEdgeCases","test_stock_service","",""
"Test classification of different warehouse types.","0","test_warehouse_type_classifications","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestWarehouseClassification","test_warehouse_handling","",""
"Test procurement suggestion handles generic errors.","6","test_procurement_suggestion_generic_error","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestProcurementSuggestionErrorHandling","test_additional_coverage","",""
"Test 422 validation error response format.","27","test_422_validation_error_format","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestErrorResponseFormats","test_main","",""
"Test that CORS headers are present in responses.","3","test_cors_headers_present","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestCORSMiddleware","test_main","",""
"Test that deployment environment can be configured.","0","test_settings_deployment_environments","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestSettingsConfiguration","test_config","",""
"Test material request creation error handling.","1","test_create_material_request_handles_error","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceCreateMaterialRequest","test_apply_service","",""
"Test that port must be positive integer.","1","test_settings_port_positive_integer","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestSettingsPydanticValidation","test_config","",""
"Test: Default processing lead time (1 day) is applied.","0","test_processing_lead_time_default","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestProcessingLeadTime","test_processing_lead_time","",""
"Test OTP health endpoint returns mock supply message.","4","test_otp_health_check_with_mock_supply","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestOTPHealthCheckMockSupply","test_additional_coverage","",""
"Test: Warehouse-specific processing lead time overrides default.","1","test_processing_lead_time_warehouse_override","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestProcessingLeadTime","test_processing_lead_time","",""
"Test that schedule_date can be a date object and after_date filtering works.","2","test_handles_date_type_schedule_date","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestStockServiceEdgeCases","test_stock_service","",""
"Test: Insufficient supply → LOW confidence, has shortage.","0","test_promise_shortage","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test that quantity values are converted to float.","4","test_get_stock_response_type_conversion","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test that ERPNext errors return 502 Bad Gateway.","4","test_sales_order_details_returns_502_on_erpnext_error","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","","test_sales_order_details_endpoint","",""
"Test that app has correct title and version.","1","test_app_title_and_version","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestAppSetup","test_main","",""
"Test that PO data is transformed to expected format.","1","test_transforms_po_data_correctly","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestStockServiceDataTransformation","test_stock_service","",""
"Test material request creation with empty items list.","1","test_empty_items_list_material_request","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceEdgeCases","test_apply_service","",""
"Test that important string fields are not empty.","0","test_settings_string_fields_not_empty","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestSettingsPydanticValidation","test_config","",""
"Test procurement suggestion handles ERPNext errors.","10","test_procurement_suggestion_erpnext_error","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestProcurementSuggestionErrorHandling","test_additional_coverage","",""
"Test successful stock retrieval.","1","test_get_available_stock_success","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestStockServiceGetAvailableStock","test_stock_service","",""
"Get children of group warehouse.","0","test_get_child_warehouses","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestWarehouseGroupExpansion","test_warehouse_handling","",""
"Test: Promise date adjusted to skip weekends (Fri-Sat).","0","test_skip_weekends","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test that POs without schedule_date are skipped.","1","test_skips_pos_without_schedule_date","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestStockServiceEdgeCases","test_stock_service","",""
"Test that ERPNext URL is properly constructed.","1","test_erpnext_url_construction","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceEdgeCases","test_apply_service","",""
"Test that limit is clamped to maximum of 100.","4","test_sales_orders_limit_clamped_to_100","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestSalesOrderListFilters","test_endpoints","",""
"Test: LATEST_ACCEPTABLE mode when promise <= desired_date (on time).","0","test_latest_acceptable_on_time","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestDesiredDateHandling","test_desired_date","",""
"Test: Desired date set but promise is late → suggestions offered.","1","test_desired_date_late","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test: LATEST_ACCEPTABLE mode when promise > desired_date (late).","1","test_latest_acceptable_late","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestDesiredDateHandling","test_desired_date","",""
"Test that ERPNext 404 errors are mapped to HTTP 404.","4","test_404_error_mapped_correctly","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestERPNextErrorMapping","test_endpoints","",""
"Test that /otp/promise endpoint is registered.","3","test_promise_endpoint_registered","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestEndpointRegistration","test_main","",""
"Test generic exception handling in list_sales_orders.","5","test_list_sales_orders_generic_exception","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Test: STRICT_FAIL mode when promise > desired_date (raises ValueError).","0","test_strict_fail_late_raises_error","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestDesiredDateHandling","test_desired_date","",""
"Test empty warehouse name defaults to SELLABLE.","0","test_empty_warehouse_name","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestWarehouseClassification","test_warehouse_handling","",""
"Test handling of non-standard response formats.","47","test_response_edge_cases","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestERPNextClientResponseEdgeCases","test_erpnext_client","",""
"Test that health check version matches app version.","7","test_health_check_version_consistency","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestHealthCheckResponseModel","test_main","",""
"Test that OpenAPI schema is available.","124","test_openapi_schema_available","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestAppSetup","test_main","",""
"Test sales order list with wrapped, direct, and non-list responses.","69","test_sales_order_list_various_responses","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestERPNextClientSalesOrderList","test_erpnext_client","",""
"Test that stock fetch failures are handled gracefully.","9","test_sales_order_details_stock_fetch_failure_handled","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestSalesOrderDetailsEndpointStockDataHandling","test_endpoints","",""
"Test that other errors are flagged with other_error.","1","test_get_incoming_supply_other_error_handled","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestStockServiceGetIncomingSupply","test_stock_service","",""
"Test working day detection for Sunday-Thursday workweek.","0","test_is_working_day","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestCalendarUtilities","test_calendar_workweek","",""
"Test custom warehouse hierarchy.","0","test_custom_hierarchy","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestWarehouseClassification","test_warehouse_handling","",""
"Test: PO expected date falls on weekend → adjusted to next working day.","0","test_po_falls_on_weekend_adjusted","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test adding working days in various scenarios.","0","test_add_working_days_scenarios","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestCalendarUtilities","test_calendar_workweek","",""
"Test that endpoints return 422 for validation errors.","26","test_endpoint_validation_errors[/otp/promise-request_data0-422-None]","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestRoutesErrorHandling","test_main","",""
"Test that empty results are returned correctly.","4","test_empty_response","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","","test_sales_orders_endpoint","",""
"Detect group warehouses correctly.","0","test_is_group_warehouse","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestWarehouseGroupExpansion","test_warehouse_handling","",""
"Note: Caching behavior is tested in integration tests.","0","test_sales_orders_cache_documented","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestSalesOrdersEndpointCaching","test_endpoints","",""
"Test: When some items available and desired date missed → suggest split shipment.","1","test_split_shipment_option","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test that confidence field update failure is silently ignored.","1","test_confidence_field_failure_ignored","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceErrorHandling","test_apply_service","",""
"
    CRITICAL: Verify doctype is NOT sent in query params.
    ERPNext get_list() fails if doctype is passed both in URL and params.
    ","6","test_erpnext_client_does_not_send_doctype_twice","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","","test_sales_orders_endpoint","",""
"Test get_sales_order_list with various parameter combinations.","27","test_get_sales_order_list_with_parameters[CUST-001-None-None-None-None-10-0]","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestERPNextClientSalesOrderListParameters","test_erpnext_client","",""
"Test ERPNextClientError handling in calculate_promise.","25","test_calculate_promise_erpnext_error","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Test that ERPNext API credentials exist.","0","test_settings_api_key_required","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestSettingsConfiguration","test_config","",""
"Test that redoc endpoint is available.","2","test_redoc_endpoint_available","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestAppSetup","test_main","",""
"Promise date should never land on Friday or Saturday.","1","test_promise_date_never_weekend","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseCalculationWithWarehouses","test_warehouse_handling","",""
"Test: All items available in stock → HIGH confidence, immediate promise.","1","test_promise_all_from_stock","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test sales orders cache returns cached data.","4","test_sales_orders_cache_hit","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Test adding a comment to a document.","23","test_add_comment_to_doc","tests.unit","Tue Feb 10 09:36:04 UTC 2026","passed","Tue Feb 10 09:36:04 UTC 2026","TestERPNextClientComments","test_erpnext_client","",""
"Test that docs endpoint is available.","3","test_docs_endpoint_available","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestAppSetup","test_main","",""
"Test generic Exception handling in apply_promise.","27","test_apply_promise_generic_exception","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"
    Test that GET /otp/sales-orders endpoint is registered and not 404.
    Verifies endpoint is properly exposed in FastAPI.
    ","5","test_sales_orders_endpoint_exists_and_not_404","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","","test_sales_orders_endpoint","",""
"Test circuit breaker transitions to half-open and recovers.","1","test_circuit_breaker_half_open_recovery","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestCircuitBreakerHalfOpen","test_additional_coverage","",""
"Test 500 on unexpected exception.","4","test_get_stock_unexpected_exception","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test: All from incoming PO → MEDIUM confidence.","1","test_promise_no_stock","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test applying promise with different confidence levels.","3","test_apply_promise_with_all_confidence_levels","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceEdgeCases","test_apply_service","",""
"Test that leading/trailing whitespace is handled correctly.","4","test_get_stock_whitespace_handling","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Cutoff on Thursday should add 1 working day (skip to Sunday).","1","test_cutoff_on_thursday_adds_working_day","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestCutoffRuleWithCalendar","test_calendar_workweek","",""
"Test that no stock fetch occurs when warehouse is missing.","5","test_sales_order_details_no_warehouse_no_stock_fetch","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","TestSalesOrderDetailsEndpointStockDataHandling","test_endpoints","",""
"Test get_sales_order_list with various parameter combinations.","23","test_get_sales_order_list_with_parameters[CUST-001-Draft-2024-01-01-2024-02-01-None-10-0]","tests.unit","Tue Feb 10 09:36:07 UTC 2026","passed","Tue Feb 10 09:36:07 UTC 2026","TestERPNextClientSalesOrderListParameters","test_erpnext_client","",""
"Test that unsupported suggestion types return error.","1","test_create_unsupported_suggestion_type","tests.unit","Tue Feb 10 09:36:03 UTC 2026","passed","Tue Feb 10 09:36:03 UTC 2026","TestApplyServiceCreateMaterialRequest","test_apply_service","",""
"Test health check returns False on error.","24","test_health_check_failure_on_error","tests.unit","Tue Feb 10 09:36:04 UTC 2026","passed","Tue Feb 10 09:36:04 UTC 2026","TestERPNextClientHealthCheck","test_erpnext_client","",""
"Test: Warehouse classified as NEEDS_PROCESSING adds extra day.","1","test_warehouse_needs_processing","tests.unit","Tue Feb 10 09:36:11 UTC 2026","passed","Tue Feb 10 09:36:11 UTC 2026","TestPromiseService","test_promise_service","",""
"Test that /otp/sales-orders endpoint is registered.","3","test_sales_orders_endpoint_registered","tests.unit","Tue Feb 10 09:36:10 UTC 2026","passed","Tue Feb 10 09:36:10 UTC 2026","TestEndpointRegistration","test_main","",""
"Test that GET /otp/sales-orders/{id} endpoint is registered and not 404.","5","test_sales_order_details_endpoint_exists_and_not_404","tests.api","Tue Feb 10 09:36:13 UTC 2026","passed","Tue Feb 10 09:36:13 UTC 2026","","test_sales_order_details_endpoint","",""
