"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test error when sales order doesn't exist.","2","test_sales_order_not_found_returns_error","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestApplyServiceErrorHandling","test_apply_service","",""
"Test generic Exception handling in calculate_promise.","6","test_calculate_promise_generic_exception","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Test: Warehouse override has higher priority than rule-level override.","1","test_processing_lead_time_rule_override","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestProcessingLeadTime","test_processing_lead_time","",""
"Test material request with single item.","1","test_material_request_with_single_item","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestApplyServiceEdgeCases","test_apply_service","",""
"Test updating a custom field on Sales Order.","2","test_update_custom_field","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientUpdateCustomField","test_erpnext_client","",""
"Test next_working_day from various starting days.","0","test_next_working_day_scenarios","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestCalendarUtilities","test_calendar_workweek","",""
"Test material request creation with success, non-dict response, and empty items.","7","test_create_material_request_various_scenarios","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientMaterialRequest","test_erpnext_client","",""
"Test successful material request creation.","1","test_create_material_request_success","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestApplyServiceCreateMaterialRequest","test_apply_service","",""
"Test that settings instance is globally accessible.","1","test_settings_is_singleton_like","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestGlobalSettingsInstance","test_config","",""
"Verify endpoint appears in OpenAPI schema.","3","test_sales_orders_is_in_openapi","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","","test_sales_orders_endpoint","",""
"Test response matches required schema.","5","test_sales_order_details_response_format_matches_contract","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","","test_sales_order_details_endpoint","",""
"Test that HTTP errors trigger circuit breaker and proper error handling.","4","test_handles_http_errors","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientHTTPErrors","test_erpnext_client","",""
"Test: Desired date set but promise is late → suggestions offered.","1","test_desired_date_late","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseService","test_promise_service","",""
"Test: Promise date adjusted to skip weekends (Fri-Sat).","0","test_skip_weekends","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseService","test_promise_service","",""
"Test delivery model setting.","0","test_settings_delivery_model","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestSettingsConfiguration","test_config","",""
"Test that test credentials are configured.","0","test_settings_test_credentials_available","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestSettingsConfiguration","test_config","",""
"Test response matches required schema - plain array of items.","4","test_sales_orders_response_format_matches_contract","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","","test_sales_orders_endpoint","",""
"Test: STRICT_FAIL mode when promise > desired_date (raises ValueError).","1","test_strict_fail_late_raises_error","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestDesiredDateHandling","test_desired_date","",""
"Test that endpoints return 422 for validation errors.","24","test_endpoint_validation_errors[/otp/promise-request_data0-422-None]","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestRoutesErrorHandling","test_main","",""
"Test 400 when warehouse is empty string.","3","test_get_stock_empty_warehouse","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test with only actual_qty field present.","4","test_get_stock_only_actual_qty","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test that ERPNext URL is properly constructed.","1","test_erpnext_url_construction","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestApplyServiceEdgeCases","test_apply_service","",""
"Test that POs are sorted by expected_date when retrieved.","1","test_po_sorting_and_retrieval","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestMockSupplyServiceParsing","test_mock_supply_service","",""
"Test that /otp/promise endpoint is registered.","3","test_promise_endpoint_registered","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestEndpointRegistration","test_main","",""
"Test: Item-specific processing lead time overrides warehouse override.","0","test_processing_lead_time_item_override","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestProcessingLeadTime","test_processing_lead_time","",""
"Test get_sales_order_list with various parameter combinations.","2","test_get_sales_order_list_with_parameters[None-None-None-None-SO--10-0]","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestERPNextClientSalesOrderListParameters","test_erpnext_client","",""
"Test that OTPController.create_procurement_suggestion properly delegates to apply_service.","1","test_create_procurement_suggestion_controller_method","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestOTPControllerIntegration","test_main","",""
"Test that unexpected exceptions are propagated (or handled if not wrapped).","1","test_get_available_stock_exception_handled","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStockServiceGetAvailableStock","test_stock_service","",""
"Test that stock fetch failures are handled gracefully.","8","test_sales_order_details_stock_fetch_failure_handled","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestSalesOrderDetailsEndpointStockDataHandling","test_endpoints","",""
"Test handling of missing qty fields in ERPNext response.","4","test_get_stock_missing_qty_fields","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test successful stock retrieval for valid item + warehouse.","5","test_get_stock_success","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test that endpoints return 422 for validation errors.","4","test_endpoint_validation_errors[/otp/apply-request_data1-422-None]","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestRoutesErrorHandling","test_main","",""
"Test: no_weekends=False allows weekend delivery dates.","0","test_no_weekends_false","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseService","test_promise_service","",""
"Test successful stock retrieval.","1","test_get_available_stock_success","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStockServiceGetAvailableStock","test_stock_service","",""
"Test validation on procurement suggest endpoint.","4","test_procurement_suggest_validation","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestProcurementSuggestEndpoint","test_endpoints","",""
"Test that context manager properly enters and exits.","1","test_context_manager_enter_exit","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientContextManager","test_erpnext_client","",""
"Test business rule defaults are sensible.","0","test_settings_business_rule_defaults","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestSettingsConfiguration","test_config","",""
"Test that demo_data router endpoints are accessible.","3","test_demo_data_router_included","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestRouterInclusion","test_main","",""
"Test that /otp/sales-orders/{sales_order_id} endpoint is registered.","3","test_sales_order_details_endpoint_registered","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestEndpointRegistration","test_main","",""
"Test applying promise with custom field only.","1","test_apply_promise_with_custom_field_only","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestApplyServiceSuccessPath","test_apply_service","",""
"Test 500 on unexpected exception.","4","test_get_stock_unexpected_exception","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test that deployment environment can be configured.","0","test_settings_deployment_environments","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestSettingsConfiguration","test_config","",""
"Test desired date analysis fallback path.","1","test_desired_date_fallback_return","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseServiceEdgeCases","test_promise_service","",""
"Test: Promise date changes when stock availability changes.","1","test_dynamic_recalculation_stock_change","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestDesiredDateHandling","test_desired_date","",""
"
    CRITICAL: Verify doctype is NOT sent in query params.
    ERPNext get_list() fails if doctype is passed both in URL and params.
    ","6","test_erpnext_client_does_not_send_doctype_twice","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","","test_sales_orders_endpoint","",""
"Test health check returns degraded when ERPNext is disconnected.","3","test_health_check_degraded_when_erpnext_disconnected","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestHealthCheckEndpoint","test_main","",""
"Test sales orders cache returns cached data.","4","test_sales_orders_cache_hit","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Test that confidence field update failure is silently ignored.","1","test_confidence_field_failure_ignored","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestApplyServiceErrorHandling","test_apply_service","",""
"Test scrap and reject warehouses are NOT_AVAILABLE.","0","test_scrap_reject_pattern","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestWarehouseClassification","test_warehouse_handling","",""
"Test that lead time buffer is non-negative.","0","test_settings_lead_time_non_negative","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestSettingsPydanticValidation","test_config","",""
"Test 404 when ERPNext returns 404 error.","4","test_get_stock_erpnext_404_error","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test response unwrapping for data, message, and raw responses.","5","test_response_unwrapping","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientSuccessfulResponses","test_erpnext_client","",""
"Test case-insensitive lookup and PO sorting.","0","test_case_insensitive_and_sorting","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestMockSupplyService","test_mock_supply_service","",""
"Note: Timeout handling is covered by integration tests.","0","test_timeout_handling_documented","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientTimeoutHandling","test_erpnext_client","",""
"Test handling of decimal quantity values.","4","test_get_stock_decimal_values","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test that ERPNext errors return 502 Bad Gateway, not 503.","4","test_erpnext_error_returns_502_not_503","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","","test_sales_orders_endpoint","",""
"Test that CORS headers are present in responses.","2","test_cors_headers_present","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestCORSMiddleware","test_main","",""
"Test that close method doesn't close the shared global client.","1","test_close_method","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientContextManager","test_erpnext_client","",""
"Test that shutdown event logs shutdown message.","3","test_shutdown_event_logs_message","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStartupAndShutdownEvents","test_main","",""
"Test that /otp/apply endpoint is registered.","2","test_apply_endpoint_registered","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestEndpointRegistration","test_main","",""
"Test sales order list with wrapped, direct, and non-list responses.","6","test_sales_order_list_various_responses","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientSalesOrderList","test_erpnext_client","",""
"Test: Default processing lead time (1 day) is applied.","0","test_processing_lead_time_default","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestProcessingLeadTime","test_processing_lead_time","",""
"Test that set_warehouse is used for defaults.","4","test_sales_order_details_uses_set_warehouse","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestSalesOrderDetailsEndpointDefaultsHandling","test_endpoints","",""
"Test get_sales_order_list with various parameter combinations.","2","test_get_sales_order_list_with_parameters[CUST-001-Draft-2024-01-01-2024-02-01-SO--100-50]","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestERPNextClientSalesOrderListParameters","test_erpnext_client","",""
"Test that health check version matches app version.","31","test_health_check_version_consistency","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestHealthCheckResponseModel","test_main","",""
"Test PO response transformation, empty list, and non-list response.","9","test_incoming_po_various_responses","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientPurchaseOrders","test_erpnext_client","",""
"Test that comment failure doesn't stop other actions.","1","test_comment_failure_continues_with_warning","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestApplyServiceErrorHandling","test_apply_service","",""
"Test that redoc endpoint is available.","2","test_redoc_endpoint_available","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestAppSetup","test_main","",""
"PO arriving on Friday or Saturday should be adjusted to Sunday.","0","test_po_arrival_weekend_adjustment","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestIncomingSupplyWeekendAdjustment","test_calendar_workweek","",""
"Test that promise endpoint is registered.","0","test_promise_endpoint_exists","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestPromiseEndpointSuccessPath","test_endpoints","",""
"Test that limit is clamped to maximum of 100.","4","test_sales_orders_limit_clamped_to_100","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestSalesOrderListFilters","test_endpoints","",""
"Test successful health check and circuit breaker operations.","2","test_health_check_success","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientHealthCheck","test_erpnext_client","",""
"Test generic exception handling in list_sales_orders.","5","test_list_sales_orders_generic_exception","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Test that startup event logs environment information.","2","test_startup_event_logs_environment","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStartupAndShutdownEvents","test_main","",""
"Test ERPNextClientError handling in calculate_promise.","4","test_calculate_promise_erpnext_error","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestOTPEndpointExceptionHandlers","test_endpoints","",""
"Test empty warehouse name defaults to SELLABLE.","0","test_empty_warehouse_name","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestWarehouseClassification","test_warehouse_handling","",""
"Test successful incoming supply retrieval.","1","test_get_incoming_supply_success","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStockServiceGetIncomingSupply","test_stock_service","",""
"Processing lead time should count only working days.","0","test_processing_lead_time_counts_working_days","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestPromiseCalculationWithCalendar","test_calendar_workweek","",""
"Stock in Work In Progress should be ignored.","0","test_wip_stock_ignored","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseCalculationWithWarehouses","test_warehouse_handling","",""
"Test that /otp/sales-orders endpoint is registered.","3","test_sales_orders_endpoint_registered","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestEndpointRegistration","test_main","",""
"Test that negative reserved qty doesn't cause issues.","1","test_negative_reserved_qty_handled","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStockServiceEdgeCases","test_stock_service","",""
"Test: on_time flag changes when stock/supply changes relative to desired_date.","1","test_dynamic_recalculation_with_desired_date","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestDesiredDateHandling","test_desired_date","",""
"Test adding working days in various scenarios.","0","test_add_working_days_scenarios","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestCalendarUtilities","test_calendar_workweek","",""
"Test health check when stock balance check raises exception.","3","test_health_exception_during_stock_balance_check","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestHealthEndpointMockSupply","test_endpoints","",""
"Stock in Stores should be available immediately.","1","test_sellable_warehouse_available_immediately","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseCalculationWithWarehouses","test_warehouse_handling","",""
"Unmapped warehouses should match by pattern.","0","test_pattern_matching","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestWarehouseClassification","test_warehouse_handling","",""
"Test get_sales_order_list with various parameter combinations.","2","test_get_sales_order_list_with_parameters[CUST-001-Draft-2024-01-01-2024-02-01-None-10-0]","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestERPNextClientSalesOrderListParameters","test_erpnext_client","",""
"Test that custom field failure is handled gracefully.","2","test_custom_field_failure_handled_gracefully","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestApplyServiceErrorHandling","test_apply_service","",""
"When no_weekends=False, Friday and Saturday should be allowed.","0","test_no_weekends_false_allows_friday_saturday","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestPromiseCalculationWithCalendar","test_calendar_workweek","",""
"Test that important string fields are not empty.","0","test_settings_string_fields_not_empty","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestSettingsPydanticValidation","test_config","",""
"Test that GET /otp/sales-orders/{id} endpoint is registered and not 404.","5","test_sales_order_details_endpoint_exists_and_not_404","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","","test_sales_order_details_endpoint","",""
"Test that get_controller uses StockService when mock is disabled.","1","test_get_controller_with_stock_service_fallback","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestRoutesDependencyInjection","test_main","",""
"Test that ERPNext errors return 502 Bad Gateway.","5","test_sales_order_details_returns_502_on_erpnext_error","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","","test_sales_order_details_endpoint","",""
"Test that missing required fields return 422.","4","test_promise_missing_required_field_returns_422","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestPromiseEndpointErrorHandling","test_endpoints","",""
"Test handling of very large quantities.","0","test_very_large_quantities","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStockServiceEdgeCases","test_stock_service","",""
"Test that no stock fetch occurs when warehouse is missing.","4","test_sales_order_details_no_warehouse_no_stock_fetch","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestSalesOrderDetailsEndpointStockDataHandling","test_endpoints","",""
"Promise date must never land on Friday or Saturday.","0","test_promise_date_never_weekend","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestPromiseCalculationWithCalendar","test_calendar_workweek","",""
"Test that httpx.ReadTimeout is properly retried and raises RetryError.","3003","test_timeout_exception_handling","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestERPNextClientTimeoutException","test_erpnext_client","",""
"Test that app has correct title and version.","0","test_app_title_and_version","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestAppSetup","test_main","",""
"Test loading CSV and various queries.","1","test_with_existing_csv_and_queries","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestMockSupplyService","test_mock_supply_service","",""
"Test that stock metrics are optional (backward compatibility).","5","test_sales_order_details_stock_metrics_are_optional","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","","test_sales_order_details_endpoint","",""
"Test get_available_stock when no warehouse is specified.","1","test_get_available_stock_no_warehouse_parameter","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStockServiceGetAvailableStock","test_stock_service","",""
"Test: PO expected date falls on weekend → adjusted to next working day.","0","test_po_falls_on_weekend_adjusted","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseService","test_promise_service","",""
"Test that all query filters are passed to ERPNext client.","8","test_sales_orders_with_all_filters","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestSalesOrderListFilters","test_endpoints","",""
"Test that startup event is triggered (indirectly).","0","test_startup_event_logs_info","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStartupShutdownEvents","test_main","",""
"Test that ERPNext 404 errors are mapped to HTTP 404.","4","test_404_error_mapped_correctly","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestERPNextErrorMapping","test_endpoints","",""
"Test that quantity values are converted to float.","4","test_get_stock_response_type_conversion","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test 502 when ERPNext returns other error.","4","test_get_stock_erpnext_502_error","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test: All from incoming PO → MEDIUM confidence.","1","test_promise_no_stock","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseService","test_promise_service","",""
"Test that permission errors are flagged with access_error.","1","test_get_incoming_supply_permission_error_handled","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestStockServiceGetIncomingSupply","test_stock_service","",""
"Test: When no desired_date, on_time should be None.","0","test_no_desired_date_provided","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestDesiredDateHandling","test_desired_date","",""
"Test: Insufficient supply → LOW confidence, has shortage.","0","test_promise_shortage","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseService","test_promise_service","",""
"Test get_value returns None for empty results.","8","test_get_value_with_empty_response","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestERPNextClientGetValueEdgeCases","test_additional_coverage","",""
"Get children of group warehouse.","0","test_get_child_warehouses","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestWarehouseGroupExpansion","test_warehouse_handling","",""
"Test that CORS allows configured origins.","3061","test_cors_allows_origins","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestCORSMiddleware","test_main","",""
"Test 404 when item doesn't exist in warehouse.","4","test_get_stock_item_not_found","tests.api","Sun Feb 08 12:00:12 UTC 2026","passed","Sun Feb 08 12:00:12 UTC 2026","TestItemStockEndpoint","test_items_endpoint","",""
"Test that OpenAPI schema is available.","124","test_openapi_schema_available","tests.unit","Sun Feb 08 12:00:06 UTC 2026","passed","Sun Feb 08 12:00:06 UTC 2026","TestAppSetup","test_main","",""
"Test OTP health endpoint returns mock supply message.","3","test_otp_health_check_with_mock_supply","tests.unit","Sun Feb 08 12:00:03 UTC 2026","passed","Sun Feb 08 12:00:03 UTC 2026","TestOTPHealthCheckMockSupply","test_additional_coverage","",""
"Reasons should explain warehouse-based decisions including GROUP warehouse handling.","1","test_reasons_explain_warehouse_decisions","tests.unit","Sun Feb 08 12:00:10 UTC 2026","passed","Sun Feb 08 12:00:10 UTC 2026","TestPromiseCalculationWithWarehouses","test_warehouse_handling","",""
